compatibility,outfit_sample
1,"['214196892_4','214196892_1','0','214196892_2']"
1,"['223745288_3','0','0','223745288_1']"
1,"['219277597_6','219277597_2','0','219277597_3']"
1,"['222582601_3','222582601_1','0','222582601_2']"
1,"['221140116_7','221140116_2','0','221140116_3']"
1,"['222780282_4','222780282_1','0','222780282_2']"
1,"['224367480_4','224367480_1','224367480_5','224367480_2']"
1,"['175152343_4','175152343_1','175152343_5','175152343_2']"
1,"['222448723_4','222448723_1','222448723_5','222448723_2']"
1,"['220383213_4','220383213_1','0','220383213_2']"
1,"['215955242_4','215955242_1','0','215955242_2']"
1,"['213730109_4','213730109_1','213730109_5','213730109_2']"
1,"['223048253_6','223048253_1','0','223048253_2']"
1,"['220351941_3','220351941_1','0','220351941_2']"
1,"['221794655_8','221794655_1','0','221794655_2']"
1,"['216946771_6','216946771_1','0','216946771_2']"
1,"['222289499_5','222289499_1','0','222289499_2']"
1,"['208639658_4','208639658_1','208639658_5','208639658_2']"
1,"['224785969_3','224785969_1','224785969_4','224785969_2']"
1,"['225336471_3','225336471_1','225336471_4','225336471_2']"
1,"['218985460_6','218985460_1','218985460_7','218985460_2']"
1,"['214846127_3','214846127_1','0','214846127_2']"
1,"['224148642_4','224148642_1','0','224148642_2']"
1,"['211062864_4','211062864_1','0','211062864_2']"
1,"['218845394_3','218845394_1','218845394_4','218845394_2']"
1,"['220472100_3','0','0','220472100_1']"
1,"['203644046_4','203644046_1','0','203644046_2']"
1,"['197981708_5','197981708_1','197981708_7','197981708_2']"
1,"['217349049_4','217349049_1','217349049_5','217349049_2']"
1,"['225001400_3','225001400_1','0','225001400_2']"
1,"['216066736_4','216066736_1','0','216066736_2']"
1,"['222100404_4','222100404_1','0','222100404_2']"
1,"['214211976_5','214211976_1','0','214211976_2']"
1,"['223008148_6','223008148_1','0','223008148_2']"
1,"['221017979_4','221017979_1','0','221017979_2']"
1,"['220713138_5','220713138_1','220713138_6','220713138_2']"
1,"['207889445_4','207889445_1','0','207889445_2']"
1,"['214716490_6','0','0','214716490_1']"
1,"['221169864_3','0','0','221169864_1']"
1,"['223750069_4','223750069_1','0','223750069_2']"
1,"['222953045_7','222953045_1','0','222953045_2']"
1,"['224645557_3','224645557_1','224645557_4','224645557_2']"
1,"['118328535_3','118328535_1','118328535_4','118328535_2']"
1,"['129590293_6','129590293_1','0','129590293_2']"
1,"['218457925_4','218457925_1','0','218457925_2']"
1,"['223604182_3','223604182_1','0','223604182_2']"
1,"['222492022_5','222492022_2','0','222492022_3']"
1,"['224918561_5','224918561_1','0','224918561_2']"
1,"['223531345_3','0','0','223531345_1']"
1,"['222836960_4','222836960_1','0','222836960_2']"
1,"['205677256_5','205677256_1','0','205677256_2']"
1,"['217444049_4','217444049_1','217444049_5','217444049_2']"
1,"['218841397_4','218841397_1','0','218841397_2']"
1,"['175773195_5','175773195_1','0','175773195_2']"
1,"['225329923_3','225329923_1','0','225329923_2']"
1,"['225334664_4','225334664_1','0','225334664_2']"
1,"['223472390_4','223472390_1','0','223472390_2']"
1,"['222815053_3','222815053_1','0','222815053_2']"
1,"['220975786_5','220975786_1','0','220975786_2']"
1,"['176177256_5','176177256_1','0','176177256_2']"
1,"['221762462_3','221762462_1','0','221762462_2']"
1,"['209069803_2','0','209069803_3','209069803_1']"
1,"['223025311_5','223025311_1','0','223025311_2']"
1,"['181297574_8','181297574_1','181297574_10','181297574_2']"
1,"['162798318_4','162798318_1','0','162798318_2']"
1,"['220319785_3','220319785_1','0','220319785_2']"
1,"['155207253_5','155207253_1','0','155207253_2']"
1,"['222380519_5','0','222380519_7','222380519_2']"
1,"['220566678_3','0','0','220566678_1']"
1,"['219265976_4','219265976_1','0','219265976_2']"
1,"['65251998_7','65251998_1','65251998_8','65251998_2']"
1,"['199904871_4','199904871_1','0','199904871_2']"
1,"['159089793_4','159089793_1','0','159089793_2']"
1,"['213768519_4','213768519_1','213768519_5','213768519_2']"
1,"['189099064_4','189099064_1','189099064_5','189099064_2']"
1,"['221665148_4','221665148_1','0','221665148_2']"
1,"['216715138_5','216715138_1','216715138_6','216715138_2']"
1,"['204159825_5','204159825_1','0','204159825_2']"
1,"['129868907_5','129868907_1','0','129868907_2']"
1,"['204742001_5','204742001_1','0','204742001_2']"
1,"['224598373_4','224598373_1','224598373_5','224598373_2']"
1,"['221212554_5','221212554_1','221212554_6','221212554_2']"
1,"['223214125_5','223214125_1','223214125_7','223214125_2']"
1,"['207865918_5','207865918_1','0','207865918_2']"
1,"['212711155_4','212711155_1','0','212711155_2']"
1,"['222691827_5','222691827_1','0','222691827_2']"
1,"['218818820_5','218818820_1','0','218818820_2']"
1,"['221719315_5','221719315_1','0','221719315_2']"
1,"['213669592_4','0','0','213669592_1']"
1,"['221295631_4','221295631_1','0','221295631_2']"
1,"['225319341_6','225319341_1','0','225319341_2']"
1,"['222586191_4','222586191_1','0','222586191_2']"
1,"['220544793_6','220544793_1','0','220544793_2']"
1,"['219863246_2','0','0','219863246_1']"
1,"['221349565_3','0','0','221349565_1']"
1,"['222485463_4','222485463_1','0','222485463_2']"
1,"['216141031_4','216141031_1','0','216141031_2']"
1,"['198152996_4','198152996_1','0','198152996_2']"
1,"['216502476_3','216502476_1','0','216502476_2']"
1,"['220367211_3','220367211_1','0','220367211_2']"
1,"['224192859_3','224192859_1','0','224192859_2']"
1,"['224184007_5','224184007_1','0','224184007_2']"
1,"['223386837_5','223386837_1','0','223386837_2']"
1,"['220704682_5','220704682_1','0','220704682_2']"
1,"['225167856_6','225167856_1','0','225167856_2']"
1,"['156290482_6','156290482_1','0','156290482_2']"
1,"['220004871_4','220004871_1','0','220004871_2']"
1,"['222083078_5','0','0','222083078_1']"
1,"['218895031_4','218895031_1','218895031_5','218895031_2']"
1,"['221548172_3','0','0','221548172_1']"
1,"['220600516_4','220600516_1','0','220600516_2']"
1,"['76873952_6','76873952_1','76873952_7','76873952_2']"
1,"['218816217_4','218816217_1','0','218816217_2']"
1,"['224942964_3','0','0','224942964_1']"
1,"['222785219_5','222785219_1','0','222785219_2']"
1,"['219339328_3','219339328_1','0','219339328_2']"
1,"['224936232_8','224936232_1','0','224936232_2']"
1,"['205480102_5','205480102_1','0','205480102_2']"
1,"['222843767_4','222843767_1','0','222843767_2']"
1,"['217258089_3','217258089_1','0','217258089_2']"
1,"['220815733_5','0','0','220815733_1']"
1,"['222470535_5','222470535_1','0','222470535_2']"
1,"['220445830_6','220445830_1','0','220445830_2']"
1,"['224442647_5','224442647_1','0','224442647_2']"
1,"['220539540_5','220539540_1','0','220539540_2']"
1,"['225333692_5','225333692_1','0','225333692_2']"
1,"['220365662_4','220365662_1','0','220365662_2']"
1,"['218164620_6','218164620_1','218164620_7','218164620_2']"
1,"['191680429_4','191680429_1','0','191680429_2']"
1,"['224920632_3','224920632_1','0','224920632_2']"
1,"['223615499_4','223615499_1','0','223615499_2']"
1,"['223259940_4','223259940_1','223259940_5','223259940_2']"
1,"['223441678_5','223441678_1','0','223441678_2']"
1,"['219517410_4','219517410_1','219517410_5','219517410_2']"
1,"['225158084_3','225158084_1','0','225158084_2']"
1,"['220485395_4','220485395_1','0','220485395_2']"
1,"['218457384_2','0','0','218457384_1']"
1,"['220263885_4','220263885_1','0','220263885_2']"
1,"['213563666_4','213563666_1','213563666_5','213563666_2']"
1,"['217690460_3','217690460_1','0','217690460_2']"
1,"['222692801_3','0','0','222692801_1']"
1,"['200004595_3','200004595_1','0','200004595_2']"
1,"['222122037_4','0','0','222122037_1']"
1,"['222122577_2','0','0','222122577_1']"
1,"['202009022_5','202009022_1','202009022_6','202009022_3']"
1,"['222247624_4','222247624_1','0','222247624_2']"
1,"['200199497_3','0','0','200199497_1']"
1,"['192038979_4','192038979_1','192038979_6','192038979_2']"
1,"['221702621_4','221702621_1','0','221702621_2']"
1,"['219760743_4','219760743_1','0','219760743_2']"
1,"['225232069_6','225232069_1','0','225232069_2']"
1,"['224930051_6','0','0','224930051_1']"
1,"['221017805_3','221017805_1','0','221017805_2']"
1,"['213771128_3','213771128_1','213771128_4','213771128_2']"
1,"['219066250_6','219066250_1','219066250_7','219066250_2']"
1,"['220512393_5','220512393_1','0','220512393_2']"
1,"['224478625_4','224478625_1','0','224478625_2']"
1,"['195378337_5','195378337_1','195378337_7','195378337_2']"
1,"['217820944_5','0','0','217820944_1']"
1,"['219447235_3','219447235_1','0','219447235_2']"
1,"['222529321_4','222529321_1','0','222529321_2']"
1,"['224505412_3','224505412_1','0','224505412_2']"
1,"['220643504_4','220643504_1','0','220643504_2']"
1,"['222005420_5','222005420_1','0','222005420_2']"
1,"['221206962_5','221206962_1','0','221206962_2']"
1,"['222304468_5','222304468_1','0','222304468_2']"
1,"['224532619_4','224532619_1','0','224532619_2']"
1,"['213979841_4','213979841_1','213979841_5','213979841_2']"
1,"['221918492_2','0','0','221918492_1']"
1,"['223284336_3','0','0','223284336_1']"
1,"['220698196_4','220698196_1','0','220698196_2']"
1,"['168337849_6','168337849_1','0','168337849_2']"
1,"['215301484_4','215301484_1','215301484_5','215301484_2']"
1,"['221326566_3','221326566_1','221326566_4','221326566_2']"
1,"['221953646_8','221953646_1','0','221953646_3']"
1,"['219817504_3','219817504_1','0','219817504_2']"
1,"['224248525_6','224248525_1','0','224248525_2']"
1,"['219914862_4','219914862_1','0','219914862_2']"
1,"['217779610_4','217779610_1','0','217779610_2']"
1,"['224172224_4','224172224_1','224172224_5','224172224_2']"
1,"['220842589_4','220842589_1','0','220842589_2']"
1,"['213363874_5','213363874_1','0','213363874_2']"
1,"['222174039_6','222174039_1','0','222174039_2']"
1,"['223218723_5','223218723_1','0','223218723_2']"
1,"['217207224_6','217207224_1','0','217207224_2']"
1,"['222893959_5','222893959_1','222893959_6','222893959_3']"
1,"['204277465_6','204277465_1','0','204277465_2']"
1,"['90272006_7','90272006_1','0','90272006_2']"
1,"['223943534_4','223943534_1','223943534_5','223943534_2']"
1,"['223436815_5','223436815_1','0','223436815_2']"
1,"['79947261_5','79947261_1','0','79947261_2']"
1,"['125502922_4','125502922_1','0','125502922_2']"
1,"['217507609_3','217507609_1','217507609_4','217507609_2']"
1,"['212501765_4','212501765_1','0','212501765_2']"
1,"['223287044_4','223287044_1','0','223287044_2']"
1,"['213947305_5','213947305_1','213947305_6','213947305_2']"
1,"['219706584_5','219706584_1','0','219706584_2']"
1,"['225133485_5','225133485_1','0','225133485_2']"
1,"['222359270_4','222359270_1','0','222359270_2']"
1,"['225079927_4','225079927_1','0','225079927_2']"
1,"['222065627_4','222065627_1','0','222065627_2']"
1,"['121913741_5','121913741_1','0','121913741_2']"
1,"['221474637_5','0','0','221474637_1']"
1,"['224475755_6','224475755_1','0','224475755_2']"
1,"['215650344_6','215650344_1','0','215650344_2']"
1,"['215928287_6','215928287_1','0','215928287_2']"
1,"['222194027_6','222194027_1','0','222194027_2']"
1,"['211655574_5','211655574_1','0','211655574_2']"
1,"['219416105_2','0','0','219416105_1']"
1,"['70703326_7','70703326_1','70703326_8','70703326_2']"
1,"['222433983_4','222433983_1','0','222433983_2']"
1,"['225047102_4','225047102_1','225047102_5','225047102_2']"
1,"['212800970_5','212800970_1','0','212800970_2']"
1,"['221648103_5','221648103_1','0','221648103_2']"
1,"['223748844_4','223748844_1','0','223748844_2']"
1,"['212474610_4','212474610_1','0','212474610_2']"
1,"['220926724_4','0','0','220926724_1']"
1,"['223374437_5','223374437_1','0','223374437_2']"
1,"['212404532_5','212404532_1','212404532_6','212404532_2']"
1,"['203945519_3','203945519_1','0','203945519_2']"
1,"['217558424_3','217558424_1','217558424_4','217558424_2']"
1,"['220653774_3','220653774_1','0','220653774_2']"
1,"['186112263_3','186112263_1','186112263_5','186112263_2']"
1,"['209650424_4','209650424_1','0','209650424_2']"
1,"['156308289_3','156308289_1','0','156308289_2']"
1,"['220854871_4','0','0','220854871_1']"
1,"['175234458_5','175234458_1','175234458_6','175234458_2']"
1,"['210499696_4','210499696_1','0','210499696_2']"
1,"['207825233_3','207825233_1','0','207825233_2']"
1,"['215728133_4','215728133_1','215728133_5','215728133_2']"
1,"['221529431_6','221529431_1','0','221529431_3']"
1,"['219229500_5','219229500_1','0','219229500_2']"
1,"['121364507_3','0','121364507_4','121364507_1']"
1,"['211432530_7','211432530_1','0','211432530_2']"
1,"['212154738_3','212154738_1','212154738_4','212154738_2']"
1,"['213095572_6','213095572_1','0','213095572_2']"
1,"['224935860_5','224935860_1','0','224935860_2']"
1,"['220695280_5','0','0','220695280_1']"
1,"['218134007_5','0','0','218134007_1']"
1,"['220382217_4','220382217_1','0','220382217_2']"
1,"['219977790_3','219977790_1','0','219977790_2']"
1,"['224854877_10','224854877_1','0','224854877_3']"
1,"['204584788_5','204584788_1','0','204584788_2']"
1,"['217782705_3','217782705_1','0','217782705_2']"
1,"['225327755_4','225327755_1','0','225327755_2']"
1,"['224435175_3','224435175_1','0','224435175_2']"
1,"['220431948_4','220431948_1','220431948_5','220431948_2']"
1,"['224967364_4','224967364_1','0','224967364_2']"
1,"['221251825_4','221251825_1','0','221251825_2']"
1,"['218032891_4','218032891_1','0','218032891_2']"
1,"['225332373_7','225332373_1','225332373_8','225332373_2']"
1,"['224158302_4','224158302_1','0','224158302_2']"
1,"['219240968_4','219240968_1','0','219240968_2']"
1,"['225157086_5','225157086_1','0','225157086_2']"
1,"['207668163_6','207668163_1','0','207668163_2']"
1,"['216477551_4','216477551_1','0','216477551_2']"
1,"['224421569_2','0','0','224421569_1']"
1,"['221973170_4','221973170_1','0','221973170_2']"
1,"['221145701_5','221145701_1','0','221145701_2']"
1,"['223694453_7','223694453_1','0','223694453_2']"
1,"['225047804_6','225047804_1','0','225047804_2']"
1,"['76483638_7','76483638_1','76483638_8','76483638_2']"
1,"['208778653_6','208778653_1','208778653_8','208778653_2']"
1,"['224988873_4','224988873_1','0','224988873_2']"
1,"['218462849_6','218462849_1','218462849_7','218462849_2']"
1,"['208634931_5','208634931_1','0','208634931_2']"
1,"['223437693_3','223437693_1','0','223437693_2']"
1,"['206057048_5','0','0','206057048_1']"
1,"['225332025_7','225332025_1','0','225332025_2']"
1,"['201020453_5','201020453_1','0','201020453_2']"
1,"['222017355_3','222017355_1','0','222017355_2']"
1,"['215552229_4','215552229_1','0','215552229_2']"
1,"['206015456_6','206015456_1','206015456_7','206015456_2']"
1,"['155103537_4','155103537_1','155103537_5','155103537_2']"
1,"['153783632_5','153783632_1','0','153783632_2']"
1,"['220340165_5','220340165_1','0','220340165_2']"
1,"['216551792_7','216551792_1','0','216551792_2']"
1,"['211687168_4','211687168_1','0','211687168_2']"
1,"['220549804_4','220549804_1','0','220549804_2']"
1,"['222113389_5','222113389_1','0','222113389_3']"
1,"['217222956_4','217222956_1','217222956_5','217222956_2']"
1,"['223562726_6','223562726_1','0','223562726_2']"
1,"['219828021_6','219828021_1','0','219828021_2']"
1,"['223499113_5','223499113_1','0','223499113_2']"
1,"['219573926_4','0','0','219573926_1']"
1,"['210414672_6','210414672_1','0','210414672_2']"
1,"['215925776_4','215925776_1','0','215925776_2']"
1,"['220525955_4','220525955_1','0','220525955_2']"
1,"['225332239_3','225332239_1','0','225332239_2']"
1,"['221723003_4','221723003_1','0','221723003_2']"
1,"['225123060_5','225123060_1','0','225123060_2']"
1,"['225225885_2','0','0','225225885_1']"
1,"['219043010_4','219043010_1','0','219043010_2']"
1,"['223266750_3','0','0','223266750_1']"
1,"['202755911_5','202755911_1','0','202755911_2']"
1,"['217410052_4','217410052_1','0','217410052_2']"
1,"['223554455_5','223554455_1','0','223554455_2']"
1,"['220567797_4','220567797_1','0','220567797_2']"
1,"['215553959_5','215553959_1','0','215553959_2']"
1,"['154923184_4','154923184_1','154923184_5','154923184_2']"
1,"['219409127_4','219409127_1','219409127_5','219409127_2']"
1,"['194744945_6','194744945_1','0','194744945_2']"
1,"['137436710_3','137436710_1','137436710_4','137436710_2']"
1,"['156915549_4','0','156915549_5','156915549_1']"
1,"['224322918_6','224322918_1','0','224322918_2']"
1,"['222786348_3','222786348_1','0','222786348_2']"
1,"['220721416_5','220721416_1','0','220721416_2']"
1,"['224936565_4','224936565_1','0','224936565_2']"
1,"['225175559_6','225175559_1','0','225175559_2']"
1,"['213281194_4','213281194_1','213281194_5','213281194_2']"
1,"['195068134_5','195068134_1','0','195068134_2']"
1,"['225111097_3','225111097_1','0','225111097_2']"
1,"['221594993_5','221594993_1','0','221594993_2']"
1,"['224933870_6','224933870_1','0','224933870_2']"
1,"['225117196_5','225117196_1','0','225117196_2']"
1,"['222888476_5','222888476_1','0','222888476_2']"
1,"['222910877_4','222910877_1','0','222910877_2']"
1,"['215362546_3','215362546_1','0','215362546_2']"
1,"['222592954_5','222592954_1','0','222592954_2']"
1,"['199770434_5','199770434_1','0','199770434_2']"
1,"['219761900_4','219761900_1','0','219761900_2']"
1,"['206671176_6','206671176_1','206671176_7','206671176_2']"
