compatibility,outfit_sample
1,"['222286583_5','222286583_7','222286583_2','222286583_8','222286583_1','0']"
1,"['206363664_4','206363664_5','206363664_2','0','206363664_1','0']"
1,"['205854787_3','0','205854787_2','205854787_5','205854787_1','0']"
1,"['0','0','199699353_2','0','199699353_1','199699353_4']"
1,"['221838723_3','221838723_4','221838723_2','0','221838723_1','0']"
1,"['0','0','216114328_2','0','216114328_1','216114328_5']"
1,"['204420518_3','204420518_5','204420518_2','204420518_6','204420518_1','0']"
1,"['147806133_4','147806133_5','147806133_2','0','147806133_1','0']"
1,"['48034067_3','48034067_5','48034067_2','0','48034067_1','0']"
1,"['204082186_4','204082186_6','204082186_2','0','204082186_1','0']"
1,"['0','217750807_4','217750807_2','0','217750807_1','0']"
1,"['0','0','223071056_2','0','223071056_1','223071056_5']"
1,"['217732362_3','0','217732362_2','0','217732362_1','0']"
1,"['113321758_5','113321758_7','113321758_2','0','113321758_1','0']"
1,"['195560561_3','195560561_4','195560561_1','0','0','0']"
1,"['0','0','177476796_2','177476796_10','177476796_1','177476796_8']"
1,"['143858223_4','143858223_5','143858223_2','143858223_7','143858223_1','0']"
1,"['188892040_2','188892040_5','0','188892040_6','188892040_1','188892040_4']"
1,"['218797850_4','218797850_5','218797850_2','0','218797850_1','0']"
1,"['224269511_3','0','224269511_2','0','224269511_1','224269511_4']"
1,"['191278337_2','191278337_4','191278337_1','191278337_5','0','0']"
1,"['210903472_3','210903472_5','210903472_2','210903472_6','210903472_1','0']"
1,"['218557629_3','0','218557629_2','0','218557629_1','0']"
1,"['0','0','201200959_2','0','201200959_1','201200959_5']"
1,"['188956715_3','188956715_4','188956715_2','188956715_5','188956715_1','0']"
1,"['221595678_3','221595678_5','221595678_2','0','221595678_1','0']"
1,"['80371322_3','80371322_4','80371322_1','0','0','0']"
1,"['222204383_3','222204383_4','222204383_2','0','222204383_1','0']"
1,"['221848171_3','0','221848171_2','221848171_5','221848171_1','221848171_4']"
1,"['214325621_3','0','0','0','214325621_1','0']"
1,"['216947898_4','0','216947898_2','216947898_5','216947898_1','0']"
1,"['0','0','223095395_2','0','223095395_1','223095395_5']"
1,"['0','0','224937368_1','0','0','224937368_5']"
1,"['0','0','218431156_2','218431156_4','218431156_1','218431156_3']"
1,"['205158343_5','205158343_6','205158343_3','205158343_7','205158343_1','0']"
1,"['211913684_3','211913684_5','211913684_2','0','211913684_1','0']"
1,"['44731398_6','44731398_8','44731398_2','44731398_9','44731398_1','0']"
1,"['0','0','216872602_2','0','216872602_1','216872602_5']"
1,"['0','0','219626563_2','0','219626563_1','219626563_8']"
1,"['0','0','222325527_2','0','222325527_1','222325527_4']"
1,"['215801339_5','215801339_6','215801339_2','0','215801339_1','0']"
1,"['0','0','210306274_2','0','210306274_1','210306274_4']"
1,"['0','213514721_5','213514721_3','213514721_7','213514721_2','0']"
1,"['0','0','192590088_2','192590088_6','192590088_1','192590088_5']"
1,"['171915656_2','0','171915656_1','0','0','0']"
1,"['189855037_3','189855037_5','189855037_2','0','189855037_1','0']"
1,"['197333941_3','197333941_4','197333941_2','0','197333941_1','0']"
1,"['0','0','215259761_2','0','215259761_1','215259761_6']"
1,"['0','0','220174008_2','0','220174008_1','220174008_4']"
1,"['142123217_4','142123217_6','142123217_2','142123217_7','142123217_1','0']"
1,"['0','0','212553136_2','0','212553136_1','212553136_5']"
1,"['0','222842349_5','0','0','222842349_1','222842349_4']"
1,"['200704818_3','200704818_5','200704818_2','0','200704818_1','0']"
1,"['224930181_3','224930181_4','224930181_2','0','224930181_1','0']"
1,"['207775689_4','0','207775689_2','0','207775689_1','0']"
1,"['0','0','0','0','223393273_1','0']"
1,"['224934089_4','224934089_8','224934089_2','0','224934089_1','0']"
1,"['221782895_3','221782895_4','221782895_2','0','221782895_1','0']"
1,"['0','0','218335555_2','218335555_7','218335555_1','218335555_6']"
1,"['0','0','221703270_2','0','221703270_1','221703270_5']"
1,"['222253772_3','0','222253772_2','0','222253772_1','222253772_4']"
1,"['176807207_4','176807207_7','176807207_2','176807207_8','176807207_1','0']"
1,"['76283186_4','76283186_5','76283186_2','0','76283186_1','0']"
1,"['0','0','204249486_2','204249486_4','204249486_1','0']"
1,"['192637644_4','192637644_6','192637644_2','192637644_7','192637644_1','0']"
1,"['221954148_5','221954148_6','221954148_2','0','221954148_1','0']"
1,"['0','0','198503283_2','0','198503283_1','198503283_5']"
1,"['222257673_5','222257673_7','222257673_2','0','222257673_1','0']"
1,"['0','0','0','0','0','223820046_2']"
1,"['0','221769944_5','0','0','221769944_1','221769944_4']"
1,"['0','0','169439892_2','169439892_5','169439892_1','169439892_4']"
1,"['0','0','220763030_2','0','220763030_1','220763030_3']"
1,"['221854691_2','221854691_4','221854691_1','0','0','0']"
1,"['0','0','216829540_2','0','216829540_1','216829540_5']"
1,"['161938056_2','161938056_3','161938056_1','161938056_4','0','0']"
1,"['0','0','217726913_2','217726913_6','217726913_1','217726913_5']"
1,"['208107954_3','208107954_4','208107954_2','208107954_5','208107954_1','0']"
1,"['0','0','222074981_2','0','222074981_1','222074981_3']"
1,"['148358422_3','148358422_4','148358422_2','148358422_6','148358422_1','0']"
1,"['0','0','223119234_2','0','223119234_1','223119234_5']"
1,"['225239582_4','225239582_7','225239582_2','0','225239582_1','0']"
1,"['56373933_3','0','56373933_1','0','0','0']"
1,"['0','0','217437898_1','0','0','217437898_3']"
1,"['0','210373916_2','210373916_1','0','0','0']"
1,"['222610949_4','222610949_6','222610949_2','0','222610949_1','0']"
1,"['223638362_2','0','223638362_1','0','0','0']"
1,"['0','0','217619360_2','0','217619360_1','217619360_3']"
1,"['223155092_5','223155092_7','223155092_2','0','223155092_1','0']"
1,"['96415817_3','96415817_4','96415817_2','96415817_5','96415817_1','0']"
1,"['0','0','218757199_2','0','218757199_1','218757199_4']"
1,"['0','0','206088682_3','206088682_6','206088682_1','0']"
1,"['0','0','224367042_1','224367042_4','0','224367042_3']"
1,"['198523110_4','198523110_5','198523110_2','0','198523110_1','0']"
1,"['219306060_4','219306060_5','219306060_2','0','219306060_1','0']"
1,"['69401355_5','69401355_6','69401355_2','69401355_7','69401355_1','0']"
1,"['0','0','224929417_1','0','0','224929417_3']"
1,"['205441664_3','205441664_4','205441664_2','0','205441664_1','0']"
1,"['220846427_4','220846427_5','220846427_1','0','0','0']"
1,"['0','0','219096188_2','0','219096188_1','219096188_5']"
1,"['202494985_4','202494985_6','202494985_2','0','202494985_1','0']"
1,"['0','0','221804957_2','221804957_5','221804957_1','221804957_4']"
1,"['221345696_4','221345696_5','221345696_2','0','221345696_1','0']"
1,"['217684092_5','217684092_6','217684092_2','217684092_7','217684092_1','0']"
1,"['0','0','202934032_2','0','202934032_1','202934032_4']"
1,"['196846902_3','196846902_4','196846902_2','0','196846902_1','0']"
1,"['218365818_3','0','218365818_1','0','0','0']"
1,"['0','0','223108961_2','0','223108961_1','223108961_8']"
1,"['176822488_6','176822488_8','176822488_2','176822488_9','176822488_1','0']"
1,"['0','0','194745306_2','0','194745306_1','194745306_5']"
1,"['216266969_3','216266969_4','0','216266969_5','216266969_1','0']"
1,"['186562996_3','186562996_7','186562996_2','0','186562996_1','186562996_6']"
1,"['217778110_3','217778110_5','217778110_1','0','0','0']"
1,"['0','0','223909622_2','0','223909622_1','223909622_4']"
1,"['0','213945069_5','213945069_2','213945069_6','213945069_1','0']"
1,"['200522462_3','200522462_7','200522462_2','0','200522462_1','200522462_6']"
1,"['222245121_3','222245121_4','222245121_2','0','222245121_1','0']"
1,"['220757176_2','0','0','0','220757176_1','0']"
1,"['0','0','207437890_2','0','207437890_1','207437890_5']"
1,"['217631538_3','217631538_5','217631538_2','0','217631538_1','0']"
1,"['218392172_5','218392172_6','218392172_2','0','218392172_1','0']"
1,"['217186109_5','217186109_7','217186109_3','0','217186109_1','0']"
1,"['0','0','211947212_2','0','211947212_1','211947212_3']"
1,"['0','0','224074511_1','0','0','224074511_4']"
1,"['222620987_3','222620987_4','222620987_2','0','222620987_1','0']"
1,"['0','0','206749970_2','0','206749970_1','206749970_5']"
1,"['207037690_3','207037690_5','207037690_1','207037690_7','0','207037690_4']"
1,"['73653102_4','73653102_7','73653102_2','0','73653102_1','0']"
1,"['0','0','209553126_2','0','209553126_1','209553126_8']"
1,"['63765790_5','63765790_7','63765790_2','0','63765790_1','0']"
1,"['215846512_4','215846512_5','215846512_2','215846512_6','215846512_1','0']"
1,"['221451627_4','221451627_6','221451627_2','221451627_7','221451627_1','0']"
1,"['0','0','220472901_2','0','220472901_1','220472901_6']"
1,"['224716042_5','224716042_7','224716042_2','0','224716042_1','0']"
1,"['220689226_3','220689226_5','220689226_2','0','220689226_1','0']"
1,"['0','0','217515941_2','217515941_7','217515941_1','217515941_6']"
1,"['71149399_4','71149399_5','71149399_2','71149399_6','71149399_1','0']"
1,"['192700619_3','192700619_5','192700619_2','0','192700619_1','192700619_4']"
1,"['215900266_3','215900266_4','215900266_2','215900266_5','215900266_1','0']"
1,"['0','0','218845619_1','218845619_6','0','218845619_5']"
1,"['141724672_4','141724672_6','0','141724672_7','141724672_1','0']"
1,"['0','0','127534517_2','0','127534517_1','127534517_4']"
1,"['165475517_4','165475517_7','165475517_2','0','165475517_1','0']"
1,"['0','0','201548990_2','0','201548990_1','201548990_4']"
1,"['208349110_2','208349110_4','208349110_1','208349110_5','0','0']"
1,"['219460348_4','219460348_5','219460348_2','0','219460348_1','0']"
1,"['0','0','225176982_2','0','225176982_1','225176982_5']"
1,"['136879013_3','136879013_6','136879013_2','0','136879013_1','0']"
1,"['195348682_4','195348682_5','195348682_2','0','195348682_1','0']"
1,"['0','0','218701757_2','218701757_4','218701757_1','218701757_3']"
1,"['0','0','225332730_1','0','0','225332730_2']"
1,"['164154660_2','164154660_3','164154660_1','0','0','0']"
1,"['0','0','223765570_2','0','223765570_1','223765570_5']"
1,"['0','0','218740949_2','0','218740949_1','218740949_4']"
1,"['206623704_3','206623704_4','206623704_2','0','206623704_1','0']"
1,"['0','0','221253376_2','0','221253376_1','0']"
1,"['220039641_5','0','220039641_2','0','220039641_1','0']"
1,"['0','222189568_4','222189568_2','0','222189568_1','0']"
1,"['206417530_4','206417530_5','206417530_2','206417530_6','206417530_1','0']"
1,"['76743999_5','76743999_8','76743999_3','76743999_9','76743999_2','0']"
1,"['0','0','173462670_2','173462670_5','173462670_1','173462670_4']"
1,"['0','0','224323664_2','0','224323664_1','224323664_3']"
1,"['0','0','193387900_2','193387900_4','193387900_1','193387900_3']"
1,"['0','0','225128910_2','0','225128910_1','225128910_5']"
1,"['0','0','220797757_2','0','220797757_1','220797757_4']"
1,"['224144770_4','224144770_5','224144770_2','224144770_6','224144770_1','0']"
1,"['224445124_3','224445124_5','224445124_2','0','224445124_1','0']"
1,"['0','0','98463793_2','98463793_6','98463793_1','98463793_5']"
1,"['19886640_5','0','19886640_2','0','19886640_1','19886640_7']"
1,"['219149070_3','219149070_5','219149070_1','0','0','0']"
1,"['0','0','224707415_2','0','224707415_1','224707415_5']"
1,"['225140691_5','225140691_7','225140691_1','0','0','0']"
1,"['0','0','222412782_2','0','222412782_1','222412782_4']"
1,"['143685714_1','143685714_3','0','0','0','0']"
1,"['225016123_3','225016123_5','225016123_2','0','225016123_1','0']"
1,"['219625995_3','219625995_5','219625995_2','219625995_7','219625995_1','0']"
1,"['0','0','190532464_2','190532464_8','190532464_1','190532464_6']"
1,"['0','0','157902642_2','157902642_5','157902642_1','157902642_4']"
1,"['0','0','210213697_2','0','210213697_1','210213697_5']"
1,"['217521946_5','217521946_6','217521946_2','217521946_7','217521946_1','0']"
1,"['222097344_3','222097344_4','222097344_1','222097344_5','0','0']"
1,"['204723355_4','204723355_5','204723355_2','0','204723355_1','0']"
1,"['224937664_4','224937664_5','224937664_2','224937664_6','224937664_1','0']"
1,"['212476238_2','212476238_4','212476238_1','0','0','0']"
1,"['0','0','220591207_2','0','220591207_1','0']"
1,"['172175857_4','172175857_5','172175857_2','172175857_6','172175857_1','0']"
1,"['0','0','185011753_2','0','185011753_1','185011753_3']"
1,"['0','0','219573809_2','0','219573809_1','219573809_4']"
1,"['184313477_4','184313477_6','184313477_2','184313477_7','184313477_1','0']"
1,"['213501647_3','213501647_4','213501647_2','0','213501647_1','0']"
1,"['0','0','213495027_2','0','213495027_1','213495027_4']"
1,"['0','0','221364603_2','0','221364603_1','221364603_5']"
1,"['217373055_3','217373055_4','217373055_2','217373055_5','217373055_1','0']"
1,"['216024225_5','216024225_7','216024225_2','216024225_8','216024225_1','0']"
1,"['202131401_4','202131401_5','202131401_2','0','202131401_1','0']"
1,"['224933589_2','224933589_3','224933589_1','0','0','0']"
1,"['222114163_5','222114163_6','222114163_2','0','222114163_1','0']"
1,"['158998865_5','158998865_6','158998865_2','0','158998865_1','0']"
1,"['216508404_3','216508404_5','216508404_2','0','216508404_1','0']"
1,"['178476125_3','178476125_4','178476125_2','178476125_5','178476125_1','0']"
1,"['225336187_4','225336187_7','225336187_3','0','225336187_2','0']"
1,"['0','0','219021369_2','0','219021369_1','219021369_4']"
1,"['218738691_5','218738691_6','218738691_2','0','218738691_1','0']"
1,"['224324021_3','224324021_4','224324021_2','0','224324021_1','0']"
1,"['0','208419082_3','208419082_2','0','208419082_1','0']"
1,"['184934000_4','0','184934000_2','184934000_5','184934000_1','0']"
1,"['223292946_5','223292946_7','223292946_2','0','223292946_1','0']"
1,"['218629541_4','218629541_5','218629541_2','218629541_6','218629541_1','0']"
1,"['220136263_3','220136263_5','220136263_2','0','220136263_1','0']"
1,"['206686826_4','0','206686826_2','0','206686826_1','0']"
1,"['211686955_4','211686955_5','211686955_2','0','211686955_1','0']"
1,"['216558930_2','216558930_3','216558930_1','0','0','0']"
1,"['222972573_2','222972573_3','222972573_1','0','0','0']"
1,"['0','0','209444959_2','0','209444959_1','209444959_5']"
1,"['155593706_2','155593706_4','155593706_1','0','0','0']"
1,"['172427421_3','172427421_4','172427421_2','0','172427421_1','0']"
1,"['0','199139373_4','199139373_2','0','199139373_1','0']"
1,"['212989055_1','0','0','0','0','0']"
1,"['0','0','224535294_2','0','224535294_1','0']"
1,"['85373030_2','85373030_4','85373030_1','0','0','0']"
1,"['168782455_2','168782455_3','168782455_1','0','0','0']"
1,"['172006138_4','172006138_5','172006138_2','172006138_6','172006138_1','0']"
1,"['164009951_4','164009951_6','164009951_2','0','164009951_1','0']"
1,"['221122005_5','221122005_6','221122005_2','221122005_7','221122005_1','0']"
1,"['0','0','221048375_2','221048375_5','221048375_1','0']"
1,"['221002013_4','221002013_6','221002013_2','0','221002013_1','0']"
1,"['157162427_3','157162427_6','157162427_2','0','157162427_1','0']"
1,"['0','0','209656781_2','0','209656781_1','209656781_3']"
1,"['0','0','224942665_2','0','224942665_1','0']"
1,"['0','0','113234352_2','113234352_6','113234352_1','113234352_5']"
1,"['0','0','219999274_2','0','219999274_1','219999274_5']"
1,"['218057210_4','0','218057210_2','0','218057210_1','0']"
1,"['213089469_3','213089469_4','213089469_2','213089469_5','213089469_1','0']"
1,"['220610393_3','220610393_4','220610393_2','0','220610393_1','0']"
1,"['0','0','222062543_1','0','0','0']"
1,"['218920159_3','0','218920159_2','0','218920159_1','0']"
1,"['222948427_3','222948427_5','222948427_2','0','222948427_1','0']"
1,"['0','222638564_5','222638564_2','0','222638564_1','222638564_4']"
1,"['154266487_4','0','154266487_2','154266487_6','154266487_1','154266487_5']"
1,"['129834404_4','129834404_6','129834404_2','0','129834404_1','0']"
1,"['214328028_4','0','214328028_2','0','214328028_1','214328028_5']"
1,"['211241196_4','211241196_5','211241196_2','0','211241196_1','0']"
1,"['217535346_3','217535346_4','217535346_2','217535346_5','217535346_1','0']"
1,"['216912058_4','0','216912058_2','0','216912058_1','216912058_6']"
1,"['0','203168660_4','0','0','203168660_1','0']"
1,"['222110076_3','0','222110076_2','0','222110076_1','0']"
1,"['214925480_3','214925480_5','214925480_2','0','214925480_1','0']"
1,"['184390320_3','184390320_5','184390320_2','0','184390320_1','0']"
1,"['215873048_5','215873048_6','215873048_2','0','215873048_1','0']"
1,"['0','0','212039633_2','0','212039633_1','212039633_3']"
1,"['148003726_6','0','148003726_2','0','148003726_1','0']"
1,"['212094665_3','0','212094665_2','0','212094665_1','0']"
1,"['207167556_4','207167556_6','207167556_2','207167556_7','207167556_1','0']"
